pzem.voltage,ina3221.battery.voltage,ina3221.battery.current_ma,system.rssi,system.free_heap,system.cpu_temp,si7021.temperature
226.7,8.288,1.2,-75,193676,42.6,31.68989
227.4,8.288,1.2,-76,193676,42.6,31.67916
227.6,8.288,1.2,-75,193676,42.6,31.67916
227.6,8.288,1.2,-77,193676,42.6,31.67916
227.6,8.288,1.2,-76,193676,42.6,31.68989
226.9,8.28,1.2,-74,193676,42.6,31.68989
226.8,8.296,1.2,-74,192104,43.6,31.67916
226.6,8.288,1.2,-77,193676,42.6,31.66844
226.6,8.288,1.2,-76,193676,42.6,31.67916
226.8,8.288,1.2,-76,193676,42.6,31.66844
226.7,8.288,1.2,-76,193676,42.6,31.64699
226.7,8.288,1.2,-75,193676,42.6,31.65771
226.7,8.288,1.2,-75,193676,42.6,31.64699
226.6,8.288,1.2,-75,193676,42.6,31.63626
226.4,8.288,1.2,-75,193676,42.6,31.63626
226.7,8.288,1.2,-75,193676,42.6,31.62554
226.7,8.288,1.2,-76,193676,42.6,31.61481
226.9,8.288,1.2,-76,193676,42.6,31.61481
226.9,8.288,1.2,-76,193676,42.6,31.61481
227.1,8.288,1.2,-75,193676,42.6,31.61481
227.0,8.288,1.2,-76,193676,42.6,31.59336
227.1,8.28,1.2,-76,193676,42.6,31.59336
227.0,8.288,1.2,-76,191196,43.6,31.58264
227.0,8.288,1.2,-76,193676,42.6,31.59336
227.0,8.288,1.2,-76,193676,42.6,31.59336
226.5,8.288,1.2,-76,193676,42.6,31.57191
225.2,8.288,1.2,-77,193676,42.6,31.59336
224.5,8.288,1.2,-75,193676,42.6,31.58264
224.4,8.288,1.2,-76,193676,42.6,31.57191
224.2,8.288,1.2,-75,193676,42.6,31.58264
224.3,8.288,1.2,-76,193676,42.6,31.56119
224.4,8.288,1.2,-76,193676,42.6,31.55046
224.1,8.288,1.2,-76,193624,42.6,31.56119
224.0,8.288,1.2,-76,193676,42.6,31.55046
224.1,8.296,1.2,-76,193676,42.6,31.56119
224.1,8.288,1.2,-76,193676,42.6,31.56119
224.0,8.288,1.2,-75,193676,42.6,31.55046
223.9,8.296,1.2,-76,193676,42.6,31.53974
224.1,8.288,1.2,-75,193676,42.6,31.55046
224.3,8.288,1.2,-76,193676,42.6,31.55046
224.5,8.288,1.2,-75,193676,42.6,31.53974
224.5,8.288,1.2,-76,191144,42.6,31.55046
224.5,8.296,1.2,-76,193676,42.6,31.52901
224.6,8.288,1.2,-76,193676,42.6,31.55046
224.6,8.288,1.2,-76,193676,42.6,31.56119
224.6,8.288,1.2,-76,193676,42.6,31.56119
224.7,8.288,1.2,-75,193624,43.6,31.56119
224.7,8.288,1.2,-77,193676,42.6,31.55046
224.6,8.288,1.2,-77,193624,42.6,31.53974
224.8,8.288,1.2,-76,193676,42.6,31.55046
224.3,8.288,1.2,-76,193676,42.6,31.51829
224.6,8.288,1.2,-76,193676,42.6,31.51829
224.2,8.288,1.2,-74,193676,42.6,31.51829
223.4,8.288,1.2,-75,193676,42.6,31.52901
223.4,8.288,1.2,-76,193676,42.6,31.52901
223.0,8.288,1.2,-77,193676,42.6,31.51829
219.2,8.288,1.2,-76,193676,42.6,31.50756
219.3,8.288,1.2,-76,193624,43.6,31.49684
219.4,8.288,1.2,-75,193676,42.6,31.48611
219.4,8.296,1.2,-76,193676,42.6,31.50756
219.4,8.296,1.2,-76,192104,42.6,31.48611
219.4,8.288,1.2,-74,193676,42.6,31.47539
219.4,8.288,1.2,-76,193676,42.6,31.47539
219.5,8.288,1.2,-75,193676,42.6,31.47539
219.5,8.288,1.2,-76,193672,42.6,31.46466
219.5,8.288,1.2,-76,193672,42.6,31.46466
219.4,8.288,1.2,-75,193672,42.6,31.47539
219.6,8.28,1.2,-74,193676,42.6,31.48611
219.4,8.288,1.2,-75,193676,42.6,31.48611
219.6,8.288,1.2,-76,193676,42.6,31.50756
219.7,8.288,1.2,-75,193676,42.6,31.50756
219.6,8.288,1.2,-75,193676,42.6,31.50756
219.7,8.288,1.2,-75,193676,42.6,31.50756
219.8,8.288,1.2,-76,193676,43.6,31.51829
219.5,8.288,1.2,-77,193676,42.6,31.51829
219.6,8.288,1.2,-76,193676,42.6,31.50756
219.6,8.296,1.2,-76,191144,43.6,31.50756
219.6,8.288,1.2,-75,193676,42.6,31.48611
219.1,8.288,1.2,-76,193676,42.6,31.48611
219.1,8.288,1.2,-76,193676,42.6,31.49684
219.1,8.288,1.2,-77,193676,42.6,31.48611
219.1,8.288,1.2,-76,193676,42.6,31.47539
219.2,8.288,1.2,-77,193676,42.6,31.47539
219.4,8.288,1.2,-75,193676,42.6,31.48611
219.4,8.288,1.2,-76,193676,42.6,31.48611
221.9,8.288,1.2,-75,193676,42.6,31.48611
222.1,8.288,1.2,-77,193676,42.6,31.49684
222.3,8.288,1.2,-76,193676,42.6,31.49684
222.4,8.28,1.2,-76,193676,42.6,31.49684
223.3,8.288,1.2,-76,193676,42.6,31.48611
223.2,8.28,1.2,-75,193676,42.6,31.48611
223.5,8.288,1.2,-76,193676,42.6,31.47539
223.7,8.28,1.2,-76,193676,42.6,31.46466
223.6,8.288,1.2,-76,193676,42.6,31.46466
223.5,8.288,1.2,-76,193676,42.6,31.47539
225.7,8.296,1.2,-76,192104,42.6,31.47539
225.8,8.288,1.2,-76,193676,42.6,31.48611
226.0,8.28,1.2,-75,193676,42.6,31.48611
226.0,8.288,1.2,-75,193676,42.6,31.48611
226.1,8.288,1.2,-76,193676,42.6,31.49684
225.9,8.288,1.2,-77,193676,42.6,31.48611
226.0,8.288,1.2,-76,193676,42.6,31.47539
226.0,8.288,1.2,-75,193676,42.6,31.46466
226.0,8.288,1.2,-77,193676,42.6,31.47539
226.0,8.28,1.2,-77,193676,42.6,31.47539
226.1,8.288,1.2,-76,193676,42.6,31.48611
225.9,8.288,1.2,-76,193676,42.6,31.48611
226.1,8.288,1.2,-77,193676,42.6,31.48611
226.0,8.288,1.2,-75,193676,42.6,31.46466
226.0,8.296,1.2,-76,193676,42.6,31.45394
226.0,8.288,1.2,-75,193676,42.6,31.45394
225.6,8.288,1.2,-76,193676,42.6,31.45394
225.9,8.288,1.2,-74,193676,42.6,31.44321
226.2,8.288,1.2,-76,193676,42.6,31.43249
226.0,8.296,1.2,-77,192104,42.6,31.44321
225.9,8.288,1.2,-77,193676,42.6,31.43249
225.8,8.288,1.2,-76,193676,42.6,31.43249
225.8,8.288,1.2,-77,193676,42.6,31.43249
225.6,8.288,1.2,-74,193676,42.6,31.43249
225.7,8.288,1.2,-74,193624,43.6,31.42176
225.6,8.28,1.2,-77,193676,42.6,31.42176
225.8,8.288,1.2,-75,193676,42.6,31.42176
225.6,8.28,1.2,-76,193676,42.6,31.42176
225.2,8.288,1.2,-76,193676,42.6,31.41104
225.1,8.288,1.2,-77,193676,42.6,31.43249
225.2,8.288,1.2,-74,193676,42.6,31.42176
225.2,8.288,1.2,-76,193676,42.6,31.42176
225.5,8.288,1.2,-75,193676,42.6,31.43249
225.5,8.288,1.2,-76,193676,42.6,31.44321
225.4,8.288,1.2,-75,193676,42.6,31.44321
225.5,8.288,1.2,-76,191196,43.6,31.42176
225.5,8.28,1.2,-76,193676,42.6,31.41104
225.5,8.288,1.2,-77,193676,42.6,31.42176
225.6,8.288,1.2,-77,193624,42.6,31.41104
225.7,8.288,1.2,-76,193676,42.6,31.41104
225.6,8.288,1.2,-76,193676,42.6,31.41104
224.4,8.28,1.2,-74,193676,42.6,31.41104
224.6,8.288,1.2,-81,193676,42.6,31.40031
224.6,8.288,1.2,-78,193676,42.6,31.40031
224.3,8.288,1.2,-75,193676,42.6,31.41104
224.3,8.288,1.2,-75,193676,42.6,31.41104
224.2,8.288,1.2,-75,193676,42.6,31.41104
224.1,8.288,1.2,-75,193676,42.6,31.41104
224.0,8.288,1.2,-75,193676,42.6,31.40031
224.4,8.288,1.2,-75,193676,42.6,31.42176
224.8,8.288,1.2,-81,193676,42.6,31.44321
224.5,8.288,1.2,-84,193676,43.6,31.43249
224.5,8.288,1.2,-73,193676,42.6,31.44321
224.4,8.288,1.2,-74,193676,42.6,31.44321
224.3,8.296,1.2,-74,192056,42.6,31.44321
224.4,8.288,1.2,-73,193676,42.6,31.45394
224.5,8.288,1.2,-75,193676,42.6,31.45394
224.5,8.288,1.2,-74,193676,42.6,31.47539
224.7,8.288,1.2,-74,193676,42.6,31.46466
224.5,8.288,1.2,-73,193676,42.6,31.46466
224.5,8.288,1.2,-74,193676,42.6,31.48611
224.6,8.28,1.2,-74,193676,42.6,31.48611
224.6,8.288,1.2,-74,193676,42.6,31.48611
225.0,8.288,1.2,-74,193676,42.6,31.49684
224.8,8.28,1.2,-74,193676,42.6,31.48611
224.8,8.288,1.2,-75,193676,42.6,31.50756
224.7,8.288,1.2,-74,193676,42.6,31.50756
224.5,8.288,1.2,-74,193676,42.6,31.50756
224.3,8.288,1.2,-75,193676,42.6,31.51829
224.4,8.288,1.2,-75,193676,42.6,31.50756
224.9,8.28,1.2,-74,193624,43.6,31.50756
224.9,8.288,1.2,-75,193676,42.6,31.50756
224.8,8.28,1.2,-74,193676,42.6,31.51829
224.8,8.296,1.2,-74,192104,42.6,31.52901
224.7,8.288,1.2,-74,193676,42.6,31.53974
224.8,8.28,1.2,-73,193676,42.6,31.52901
225.5,8.288,1.2,-74,193676,42.6,31.55046
225.7,8.288,1.2,-74,193676,42.6,31.56119
225.8,8.288,1.2,-73,193676,42.6,31.58264
226.0,8.288,1.2,-75,193676,42.6,31.58264
226.0,8.288,1.2,-73,193676,42.6,31.60409
226.0,8.288,1.2,-75,193676,42.6,31.60409
225.9,8.288,1.2,-73,193676,42.6,31.60409
225.8,8.288,1.2,-74,193676,42.6,31.59336
225.9,8.288,1.2,-73,193676,42.6,31.58264
225.8,8.288,1.2,-73,193676,42.6,31.59336
224.9,8.288,1.2,-74,193676,42.6,31.59336
226.0,8.288,1.2,-74,193676,42.6,31.61481
225.9,8.288,1.2,-75,193676,42.6,31.60409
225.8,8.288,1.2,-73,191196,43.6,31.62554
225.6,8.288,1.2,-74,193676,42.6,31.62554
226.0,8.288,1.2,-74,193676,42.6,31.63626
226.1,8.288,1.2,-74,193676,42.6,31.64699
226.1,8.28,1.2,-74,193676,42.6,31.64699
226.2,8.288,1.2,-74,193676,42.6,31.65771
226.5,8.288,1.2,-74,193676,42.6,31.66844
226.5,8.288,1.2,-74,193676,42.6,31.66844
226.4,8.288,1.2,-74,193676,42.6,31.68989
226.4,8.288,1.2,-74,193676,42.6,31.68989
226.4,8.288,1.2,-74,193676,42.6,31.72206
226.5,8.288,1.2,-74,193676,42.6,31.70061
226.6,8.288,1.2,-74,193676,42.6,31.71134
226.6,8.288,1.2,-74,193676,43.6,31.68989
226.3,8.288,1.2,-74,193676,42.6,31.68989
226.3,8.288,1.2,-74,193676,42.6,31.68989
226.3,8.288,1.2,-74,193676,42.6,31.67916
226.1,8.288,1.2,-75,193676,42.6,31.66844
226.0,8.288,1.2,-74,193676,42.6,31.66844
225.8,8.296,1.2,-74,192104,42.6,31.66844
225.7,8.288,1.2,-74,193676,42.6,31.66844
225.6,8.288,1.2,-74,193676,42.6,31.64699
225.3,8.288,1.2,-75,193628,42.6,31.65771
225.5,8.288,1.2,-74,193676,42.6,31.64699
225.4,8.288,1.2,-75,193676,42.6,31.65771
225.8,8.288,1.2,-74,193676,42.6,31.65771
225.9,8.288,1.2,-74,193676,42.6,31.65771
225.7,8.288,1.2,-73,193676,42.6,31.65771
225.6,8.288,1.2,-74,193676,42.6,31.65771
225.7,8.288,1.2,-74,193676,42.6,31.67916
225.6,8.288,1.2,-74,193676,42.6,31.66844
225.9,8.288,1.2,-75,193676,42.6,31.67916
226.2,8.28,1.2,-74,193676,42.6,31.66844
226.3,8.288,1.2,-75,193676,42.6,31.66844
225.9,8.28,1.2,-75,193676,42.6,31.67916
225.9,8.288,1.2,-75,191196,43.6,31.68989
226.1,8.288,1.2,-74,193676,42.6,31.70061
225.5,8.288,1.2,-75,193676,42.6,31.71134
226.2,8.288,1.2,-75,193624,42.6,31.71134
226.1,8.28,1.2,-75,193676,42.6,31.74352
225.3,8.288,1.2,-75,193676,42.6,31.73279
225.1,8.288,1.2,-74,193676,42.6,31.75424
224.9,8.288,1.2,-75,193676,42.6,31.75424
224.9,8.288,1.2,-76,193676,42.6,31.75424
224.9,8.288,1.2,-76,193676,42.6,31.76497
225.0,8.288,1.2,-74,193676,42.6,31.77569
225.1,8.288,1.2,-74,193676,42.6,31.76497
224.9,8.288,1.2,-74,193624,42.6,31.75424
225.0,8.288,1.2,-74,193676,42.6,31.75424
224.9,8.288,1.2,-75,193676,42.6,31.74352
225.0,8.288,1.2,-74,193676,42.6,31.74352
224.8,8.288,1.2,-75,193676,42.6,31.73279
224.9,8.288,1.2,-74,193676,42.6,31.74352
224.9,8.288,1.2,-74,193676,42.6,31.71134
225.0,8.296,1.2,-75,192104,42.6,31.70061
225.0,8.288,1.2,-75,193676,42.6,31.68989
225.0,8.288,1.2,-76,193676,42.6,31.67916
225.0,8.28,1.2,-76,193676,42.6,31.66844
225.0,8.288,1.2,-75,193676,42.6,31.67916
224.9,8.288,1.2,-75,193676,42.6,31.70061
224.9,8.288,1.2,-74,193676,42.6,31.70061
224.9,8.288,1.2,-75,193676,42.6,31.68989
225.1,8.288,1.2,-75,193676,42.6,31.68989
225.1,8.288,1.2,-75,193676,42.6,31.67916
225.1,8.288,1.2,-76,193676,42.6,31.68989
225.0,8.288,1.2,-75,193676,42.6,31.68989
225.2,8.288,1.2,-74,193676,42.6,31.71134
224.8,8.288,1.2,-74,193676,42.6,31.71134
225.0,8.288,1.2,-74,193676,42.6,31.72206
224.9,8.288,1.2,-74,193676,42.6,31.70061
225.0,8.288,1.2,-76,192104,42.6,31.70061
224.9,8.288,1.2,-76,193676,42.6,31.71134
225.0,8.288,1.2,-76,193676,42.6,31.71134
224.9,8.288,1.2,-75,193676,42.6,31.73279
225.0,8.288,1.2,-75,193676,42.6,31.73279
225.3,8.288,1.2,-75,193684,42.6,31.75424
225.7,8.288,1.2,-75,193672,42.6,31.74352
225.9,8.288,1.2,-75,193676,42.6,31.73279
226.0,8.288,1.2,-75,193676,42.6,31.76497
225.6,8.288,1.2,-75,193676,42.6,31.76497
225.7,8.288,1.2,-75,193676,42.6,31.76497
225.5,8.288,1.2,-75,193676,42.6,31.75424
225.5,8.288,1.2,-79,193676,42.6,31.77569
226.0,8.288,1.2,-80,193676,42.6,31.79714
226.1,8.288,1.2,-81,193676,42.6,31.78642
226.1,8.288,1.2,-81,193676,42.6,31.79714
226.3,8.288,1.2,-80,193628,42.6,31.79714
225.8,8.288,1.2,-81,193676,42.6,31.79714
225.6,8.288,1.2,-81,193676,42.6,31.81859
225.7,8.296,1.2,-81,192104,42.6,31.80787
225.5,8.288,1.2,-81,193676,42.6,31.81859
225.6,8.288,1.2,-78,193676,42.6,31.84004
225.7,8.288,1.2,-79,193676,42.6,31.82932
225.5,8.288,1.2,-76,193676,42.6,31.82932
225.3,8.288,1.2,-74,193676,42.6,31.84004
225.3,8.288,1.2,-74,193676,42.6,31.84004
225.2,8.288,1.2,-83,193676,42.6,31.84004
224.7,8.288,1.2,-81,193676,42.6,31.85077
224.6,8.288,1.2,-81,193676,42.6,31.85077
222.9,8.288,1.2,-78,193676,42.6,31.85077
222.4,8.288,1.2,-81,193676,42.6,31.85077
222.0,8.288,1.2,-82,193676,42.6,31.82932
222.3,8.288,1.2,-80,193676,42.6,31.84004
222.5,8.288,1.2,-81,193676,42.6,31.82932
222.4,8.288,1.2,-83,193676,42.6,31.79714
222.4,8.288,1.2,-83,193676,42.6,31.80787
222.7,8.288,1.2,-80,193676,42.6,31.80787
222.5,8.288,1.2,-79,193676,42.6,31.78642
222.5,8.288,1.2,-81,191148,43.6,31.77569
222.0,8.288,1.2,-81,193676,42.6,31.75424
222.0,8.288,1.2,-82,193676,42.6,31.73279
222.0,8.288,1.2,-81,193676,42.6,31.74352
222.1,8.288,1.2,-83,193676,42.6,31.75424
222.1,8.288,1.2,-82,193676,42.6,31.72206
222.0,8.288,1.2,-81,193676,42.6,31.73279
222.4,8.288,1.2,-82,193676,42.6,31.72206
222.3,8.288,1.2,-82,193676,42.6,31.72206
222.2,8.288,1.2,-81,193676,42.6,31.71134
222.1,8.288,1.2,-82,193676,42.6,31.70061
222.1,8.288,1.2,-82,193676,42.6,31.68989
222.4,8.288,1.2,-81,193676,43.6,31.67916
222.5,8.288,1.2,-82,193676,42.6,31.68989
222.8,8.288,1.2,-82,193676,42.6,31.70061
222.9,8.288,1.2,-83,193676,42.6,31.68989
223.2,8.288,1.2,-82,193676,43.6,31.70061
222.1,8.288,1.2,-82,193676,42.6,31.70061
222.2,8.288,1.2,-79,193676,42.6,31.68989
222.0,8.296,1.2,-83,192104,42.6,31.67916
222.3,8.288,1.2,-82,193676,42.6,31.67916
222.3,8.288,1.2,-83,193676,42.6,31.68989
222.6,8.288,1.2,-83,193676,42.6,31.67916
222.5,8.288,1.2,-83,193676,42.6,31.67916
222.3,8.288,1.2,-82,193676,42.6,31.65771
222.7,8.288,1.2,-78,193676,42.6,31.66844
222.6,8.288,1.2,-83,193676,42.6,31.65771
222.9,8.288,1.2,-83,193676,42.6,31.66844
222.6,8.288,1.2,-83,193624,42.6,31.64699
222.6,8.288,1.2,-83,193676,43.6,31.65771
222.4,8.288,1.2,-84,193676,42.6,31.64699
222.2,8.288,1.2,-84,193676,42.6,31.65771
222.2,8.288,1.2,-82,193676,43.6,31.64699
222.1,8.288,1.2,-82,193676,42.6,31.64699
222.1,8.28,1.2,-81,193676,42.6,31.64699
222.2,8.28,1.2,-82,192104,42.6,31.63626
222.2,8.288,1.2,-82,193676,42.6,31.63626
222.2,8.288,1.2,-82,193676,42.6,31.64699
222.3,8.288,1.2,-83,193676,42.6,31.66844
222.2,8.288,1.2,-82,193676,42.6,31.65771
221.2,8.288,1.2,-83,193676,42.6,31.65771
221.9,8.288,1.2,-83,193676,42.6,31.64699
222.0,8.288,1.2,-82,193624,42.6,31.66844
221.6,8.288,1.2,-82,193676,42.6,31.66844
219.7,8.288,1.2,-79,193676,42.6,31.65771
219.3,8.28,1.2,-82,193676,42.6,31.67916
219.6,8.288,1.2,-82,193676,42.6,31.65771
219.7,8.288,1.2,-81,193676,42.6,31.66844
219.4,8.288,1.2,-79,193676,42.6,31.65771
219.6,8.288,1.2,-81,193676,42.6,31.64699
219.5,8.288,1.2,-81,193676,42.6,31.64699
219.8,8.288,1.2,-82,193676,42.6,31.63626
220.5,8.288,1.2,-80,193676,42.6,31.62554
220.9,8.28,1.2,-82,193676,42.6,31.62554
221.2,8.28,1.2,-83,192104,42.6,31.61481
220.4,8.288,1.2,-81,193676,42.6,31.60409
221.0,8.288,1.2,-81,193676,42.6,31.61481
221.2,8.288,1.2,-83,193676,42.6,31.60409
221.1,8.288,1.2,-84,193676,42.6,31.59336
221.0,8.288,1.2,-83,193676,42.6,31.60409
221.1,8.288,1.2,-82,193676,42.6,31.58264
221.1,8.288,1.2,-82,193676,42.6,31.59336
221.1,8.288,1.2,-82,193676,42.6,31.57191
221.1,8.28,1.2,-82,193676,42.6,31.58264
221.3,8.288,1.2,-82,193676,42.6,31.59336
221.2,8.28,1.2,-82,193676,42.6,31.58264
221.3,8.288,1.2,-82,193676,42.6,31.60409
221.3,8.288,1.2,-81,193676,42.6,31.59336
221.2,8.288,1.2,-82,193676,42.6,31.60409
221.2,8.288,1.2,-82,193676,42.6,31.61481
221.2,8.288,1.2,-82,193676,43.6,31.60409
221.7,8.288,1.2,-83,193676,42.6,31.59336
222.1,8.288,1.2,-84,193676,42.6,31.59336
221.8,8.296,1.2,-80,192104,42.6,31.58264
222.1,8.288,1.2,-81,193676,42.6,31.58264
221.9,8.288,1.2,-79,193676,42.6,31.58264
221.9,8.288,1.2,-81,193676,42.6,31.58264
222.3,8.288,1.2,-80,193676,42.6,31.57191
222.0,8.288,1.2,-80,193676,42.6,31.57191
222.1,8.288,1.2,-83,193676,42.6,31.59336
222.1,8.288,1.2,-82,193676,42.6,31.58264
222.1,8.288,1.2,-83,193676,42.6,31.58264
222.1,8.288,1.2,-82,193676,42.6,31.58264
221.9,8.288,1.2,-80,193676,42.6,31.58264
222.0,8.288,1.2,-82,193676,42.6,31.58264
221.9,8.288,1.2,-82,193676,42.6,31.60409
221.9,8.288,1.2,-82,193676,42.6,31.59336
222.1,8.288,1.2,-83,193676,42.6,31.58264
221.9,8.288,1.2,-84,193676,42.6,31.58264
221.5,8.288,1.2,-82,191196,43.6,31.56119
221.6,8.288,1.2,-82,193676,42.6,31.56119
221.6,8.288,1.2,-82,193676,42.6,31.58264
221.6,8.288,1.2,-82,193676,42.6,31.56119
222.0,8.288,1.2,-83,193676,42.6,31.57191
221.9,8.288,1.2,-82,193676,42.6,31.57191
221.9,8.296,1.2,-82,193676,42.6,31.57191
221.9,8.288,1.2,-82,193676,42.6,31.58264
221.6,8.288,1.2,-83,193676,42.6,31.57191
221.7,8.288,1.2,-83,193676,42.6,31.56119
221.1,8.288,1.2,-81,193672,42.6,31.56119
221.1,8.288,1.2,-82,193672,42.6,31.55046
223.6,8.288,1.2,-80,193672,42.6,31.55046
223.5,8.288,1.2,-79,193672,42.6,31.55046
223.5,8.288,1.2,-83,193672,42.6,31.53974
223.5,8.288,1.2,-80,193672,42.6,31.53974
223.4,8.288,1.2,-83,192100,42.6,31.53974
223.2,8.288,1.2,-80,193672,42.6,31.53974
223.4,8.288,1.2,-80,193672,42.6,31.52901
223.7,8.288,1.2,-80,193672,42.6,31.53974
223.5,8.288,1.2,-82,193672,42.6,31.55046
223.8,8.288,1.2,-80,193672,42.6,31.55046
224.1,8.288,1.2,-83,193672,42.6,31.57191
223.0,8.288,1.2,-83,193672,42.6,31.56119
223.7,8.288,1.2,-84,193672,42.6,31.56119
225.9,8.288,1.2,-83,193672,42.6,31.56119
225.8,8.288,1.2,-81,193672,42.6,31.53974
225.9,8.288,1.2,-83,193672,42.6,31.56119
225.8,8.288,1.2,-82,193672,42.6,31.53974
225.8,8.288,1.2,-82,193672,42.6,31.56119
225.9,8.288,1.2,-82,193672,42.6,31.55046
226.3,8.288,1.2,-82,193672,42.6,31.55046
226.1,8.296,1.2,-81,193672,43.6,31.55046
226.1,8.288,1.2,-81,193672,42.6,31.56119
226.0,8.288,1.2,-83,193672,42.6,31.56119
226.1,8.296,1.2,-82,192100,43.6,31.55046
226.0,8.288,1.2,-82,193672,42.6,31.55046
225.9,8.288,1.2,-82,193672,42.6,31.55046
225.9,8.288,1.2,-82,193672,42.6,31.57191
225.8,8.288,1.2,-80,193672,42.6,31.58264
225.9,8.288,1.2,-83,193620,42.6,31.57191
225.8,8.288,1.2,-83,193672,42.6,31.56119
225.8,8.288,1.2,-82,193672,42.6,31.56119
225.7,8.288,1.2,-83,193672,42.6,31.55046
225.7,8.288,1.2,-83,193672,42.6,31.55046
226.2,8.288,1.2,-79,193676,42.6,31.51829
226.4,8.288,1.2,-83,193676,42.6,31.51829
226.4,8.288,1.2,-83,193676,42.6,31.52901
226.5,8.288,1.2,-81,193676,42.6,31.50756
226.5,8.288,1.2,-83,193676,42.6,31.52901
226.4,8.288,1.2,-81,193676,42.6,31.52901
226.3,8.288,1.2,-82,191148,43.6,31.52901
226.3,8.288,1.2,-82,193672,42.6,31.50756
226.2,8.288,1.2,-82,193672,42.6,31.50756
226.2,8.288,1.2,-76,193672,42.6,31.50756
225.9,8.288,1.2,-82,193656,42.6,31.49684
225.7,8.288,1.2,-82,193604,42.6,31.49684
225.9,8.288,1.2,-83,193656,42.6,31.50756
226.1,8.288,1.2,-75,193656,42.6,31.51829
226.2,8.288,1.2,-82,193656,42.6,31.50756
226.3,8.288,1.2,-81,193656,42.6,31.51829
226.2,8.288,1.2,-82,193656,42.6,31.51829
226.2,8.288,1.2,-81,193604,43.6,31.51829
225.0,8.288,1.2,-82,193604,42.6,31.49684
224.9,8.288,1.2,-82,193672,42.6,31.51829
224.6,8.288,1.2,-81,193672,42.6,31.51829
224.2,8.288,1.2,-82,193672,42.6,31.50756
224.4,8.288,1.2,-82,193672,43.6,31.51829
224.6,8.288,1.2,-82,193672,42.6,31.51829
224.7,8.288,1.2,-79,193672,42.6,31.49684
224.9,8.288,1.2,-82,192100,42.6,31.49684
224.8,8.288,1.2,-79,193672,42.6,31.50756
224.8,8.288,1.2,-78,193672,42.6,31.50756
224.9,8.288,1.2,-82,193672,42.6,31.51829
224.8,8.288,1.2,-78,193672,42.6,31.52901
224.6,8.288,1.2,-81,193672,42.6,31.52901
224.8,8.288,1.2,-82,193672,42.6,31.51829
224.8,8.288,1.2,-82,193672,42.6,31.53974
224.9,8.288,1.2,-81,193672,42.6,31.50756
225.0,8.288,1.2,-82,193620,42.6,31.51829
225.0,8.288,1.2,-81,193672,42.6,31.52901
225.0,8.288,1.2,-83,193672,42.6,31.51829
225.1,8.288,1.2,-83,193672,42.6,31.50756
224.8,8.288,1.2,-81,193672,42.6,31.49684
224.8,8.288,1.2,-82,193672,42.6,31.49684
224.7,8.288,1.2,-83,193672,42.6,31.48611
225.0,8.288,1.2,-81,193620,42.6,31.50756
224.9,8.288,1.2,-82,193672,42.6,31.48611
224.9,8.288,1.2,-82,193672,42.6,31.47539
225.0,8.288,1.2,-82,191192,43.6,31.46466
223.6,8.288,1.2,-83,193672,42.6,31.46466
224.3,8.288,1.2,-82,193672,42.6,31.45394
223.3,8.288,1.2,-83,193672,42.6,31.47539
223.3,8.288,1.2,-83,193672,42.6,31.47539
223.5,8.288,1.2,-82,193672,42.6,31.49684
223.8,8.288,1.2,-82,193620,42.6,31.48611
223.8,8.288,1.2,-82,193672,42.6,31.49684
223.8,8.288,1.2,-83,193672,42.6,31.50756
223.9,8.288,1.2,-83,193672,42.6,31.50756
223.9,8.288,1.2,-82,193672,42.6,31.50756
223.8,8.288,1.2,-82,193672,42.6,31.51829
224.0,8.288,1.2,-79,193672,42.6,31.50756
223.9,8.288,1.2,-80,193672,42.6,31.49684
224.0,8.288,1.2,-80,193672,42.6,31.48611
223.9,8.288,1.2,-82,193672,42.6,31.48611
223.8,8.296,1.2,-82,193672,42.6,31.49684
223.9,8.288,1.2,-80,193672,42.6,31.49684
224.1,8.28,1.2,-83,193672,42.6,31.49684
224.0,8.296,1.2,-83,192100,42.6,31.49684
223.9,8.288,1.2,-83,193672,42.6,31.50756
223.9,8.288,1.2,-83,193672,42.6,31.50756
223.9,8.288,1.2,-83,193672,42.6,31.49684
223.9,8.288,1.2,-79,193672,42.6,31.49684
223.8,8.288,1.2,-80,193672,42.6,31.47539
223.7,8.28,1.2,-81,193672,42.6,31.47539
223.6,8.28,1.2,-83,193672,42.6,31.46466
223.7,8.288,1.2,-82,193672,42.6,31.46466
223.7,8.288,1.2,-82,193672,42.6,31.45394
223.9,8.288,1.2,-81,193672,42.6,31.47539
223.2,8.288,1.2,-81,193672,42.6,31.47539
223.5,8.28,1.2,-82,193672,42.6,31.47539
223.6,8.28,1.2,-82,193672,42.6,31.48611
223.6,8.288,1.2,-82,193672,42.6,31.47539
224.1,8.288,1.2,-82,193672,42.6,31.47539
223.9,8.288,1.2,-82,193672,43.6,31.46466
224.0,8.288,1.2,-81,193672,42.6,31.47539
223.9,8.288,1.2,-82,193672,42.6,31.45394
223.9,8.288,1.2,-83,192100,42.6,31.46466
224.9,8.288,1.2,-82,193672,42.6,31.46466
225.0,8.288,1.2,-82,193672,42.6,31.47539
224.5,8.288,1.2,-78,193672,42.6,31.47539
224.4,8.288,1.2,-81,193672,42.6,31.47539
224.8,8.288,1.2,-82,193672,42.6,31.49684
224.9,8.288,1.2,-78,193672,42.6,31.50756
224.5,8.288,1.2,-78,193672,42.6,31.48611
