pzem.voltage,ina3221.battery.voltage,ina3221.battery.current_ma,system.rssi,system.free_heap,system.cpu_temp,si7021.temperature
219.3,8.28,1.2,-74.0,193676.0,41.6,30.88551
225.2,8.288,1.2,-75.0,193676.0,41.6,30.75681
223.0,8.288,1.2,-82.0,193672.0,42.6,31.14291
224.9,8.288,1.2,-75.0,193676.0,42.6,31.75424
223.4,8.288,1.2,-66.0,193672.0,43.6,32.53717
4.237,7.5316,191.4501,-78.1309,194057.4027,43.499,31.6748
1.0596,7.0266,190.3689,-78.8654,194056.2956,43.6505,31.6258
0.7679,7.8358,189.1175,-78.5164,194056.4612,43.6549,31.784
220.3,8.168,-232.0,-70.0,194056.0,43.6,32.7624
223.0,8.288,1.2,-72.0,193672.0,42.6,31.99019
2.3849,7.5294,191.7118,-79.0075,194056.8012,43.3902,31.7525
3.329,7.481,192.787,-78.1496,194057.1229,43.4824,31.7696
227.1,8.288,1.2,-75.0,193672.0,43.6,32.3334
2.8791,7.2716,191.3731,-78.1392,194056.4294,43.7964,31.7579
224.7,8.288,1.2,-75.0,193676.0,45.6,30.62811
230.3,8.288,1.2,-69.0,193676.0,43.6,32.99835
0.6661,7.757,188.6719,-79.1083,194054.6668,43.5291,31.709
227.6,8.136,-95.6,-72.0,193684.0,44.6,32.90182
226.0,8.288,1.2,-81.0,192056.0,44.6,30.56376
3.9014,7.1958,189.935,-77.5246,194056.8635,43.5514,31.8359
223.7,8.288,1.2,-75.0,193672.0,43.6,31.95802
224.0,8.288,1.2,-80.0,193672.0,42.6,31.48611
227.5,8.288,1.2,-72.0,193672.0,42.6,32.03309
222.2,8.288,1.2,-82.0,193676.0,42.6,31.63626
223.7,8.28,1.2,-76.0,193684.0,45.6,30.5423
219.2,8.288,1.2,-81.0,193672.0,41.6,30.83188
1.5291,7.3756,187.4326,-78.7128,194056.7784,43.326,31.5746
221.1,8.288,1.2,-72.0,193676.0,41.6,30.88551
4.3154,7.1953,191.0808,-78.4725,194054.6773,43.5706,31.6809
217.2,8.128,-175.6,-71.0,194056.0,43.6,32.8053
3.0751,7.5292,191.4602,-78.0175,194055.9837,43.6058,31.6017
223.7,8.288,1.2,-68.0,193676.0,43.6,33.08415
222.9,8.288,1.2,-79.0,193676.0,41.6,31.02493
4.678,7.8821,191.2731,-77.1873,194056.9336,43.4293,31.4862
3.8958,7.2847,188.2956,-77.0157,194055.9709,43.6172,31.7597
225.4,8.288,1.2,-80.0,193672.0,42.6,31.23944
4.7348,7.3981,191.1612,-78.6813,194056.9718,43.5058,31.7356
224.8,8.28,1.2,-74.0,193672.0,42.6,31.94729
1.0375,7.7539,191.5701,-77.5445,194055.8711,43.5961,31.702
0.5937,7.5572,193.5341,-77.6142,194055.848,43.6299,31.6663
225.7,8.288,1.2,-80.0,193672.0,43.6,32.2047
2.4889,7.5252,185.608,-78.9546,194056.9476,43.6038,31.5585
3.0836,7.649,191.0876,-78.0268,194056.7847,43.663,31.5829
3.3096,7.1657,190.4871,-77.701,194056.6214,43.4489,31.6159
3.8994,7.0069,188.8206,-78.1886,194057.5176,43.6533,31.7918
223.4,8.288,1.2,-75.0,193620.0,42.6,32.38702
222.7,8.288,1.2,-79.0,193672.0,43.6,32.2047
224.6,8.288,1.2,-76.0,193676.0,42.6,31.56119
2.0221,7.4869,193.1322,-77.7574,194055.8368,43.5726,31.5243
223.5,8.288,1.2,-76.0,193676.0,42.6,31.47539
1.1471,7.9787,191.6977,-78.7033,194055.2062,43.5914,31.6038
0.7505,7.7,190.8946,-78.0437,194055.6213,43.6167,31.646
216.9,8.28,1.2,-84.0,193676.0,41.6,30.84261
227.3,8.288,1.2,-90.0,193672.0,42.6,31.34669
3.0597,7.1137,190.985,-78.3531,194055.5944,43.6485,31.5983
219.3,8.288,1.2,-74.0,193676.0,44.6,30.72463
0.1528,7.4538,190.9338,-77.4054,194056.7488,43.5634,31.6708
1.1707,7.3308,189.1033,-78.4765,194055.95,43.5792,31.7322
221.3,8.288,1.2,-67.0,193676.0,44.6,33.1056
3.7198,7.0705,186.8102,-78.8242,194056.3905,43.5221,31.5889
225.6,8.288,1.2,-74.0,193676.0,42.6,31.65771
3.8257,7.8945,188.2049,-77.844,194057.0312,43.669,31.7782
216.2,8.128,-180.8,-72.0,192484.0,43.6,32.79457
2.544,7.6635,187.9545,-78.61,194056.7179,43.7306,31.6121
1.0038,7.5653,192.1743,-77.3179,194056.284,43.6245,31.8246
219.0,8.288,1.2,-82.0,193620.0,41.6,30.86406
2.2387,7.183,192.675,-78.1537,194055.0043,43.3587,31.6271
3.7405,7.9221,191.4349,-78.3036,194055.3177,43.5207,31.7361
2.9872,7.0945,185.5932,-77.926,194055.7464,43.6715,31.6589
219.5,8.144,-232.8,-70.0,194056.0,43.6,32.60152
1.9288,7.8952,184.606,-78.3616,194056.2341,43.5831,31.7417
222.8,8.288,1.2,-84.0,193676.0,42.6,31.34669
227.3,8.288,1.2,-74.0,193672.0,43.6,32.31195
225.2,8.144,-104.8,-72.0,193628.0,44.6,32.96618
0.8962,7.9066,192.3429,-78.0448,194055.325,43.6114,31.6359
2.385,7.8235,188.5966,-78.9279,194057.241,43.6366,31.7061
223.5,8.288,1.2,-75.0,193672.0,42.6,31.96874
227.8,8.288,1.2,-84.0,193672.0,42.6,32.08672
229.1,8.288,1.2,-73.0,193672.0,43.6,32.30122
223.6,8.28,1.2,-76.0,193672.0,41.6,30.82116
226.0,8.288,1.2,-85.0,193672.0,42.6,30.79971
1.1885,7.113,192.3701,-78.2519,194054.8341,43.6418,31.6221
226.1,8.288,1.2,-75.0,193676.0,42.6,31.66844
0.5274,7.3123,189.0275,-77.5718,194054.8288,43.611,31.8066
4.958,7.8317,189.4772,-77.7937,194056.7446,43.7299,31.8724
225.0,8.12,-124.8,-62.0,192112.0,43.6,32.86965
217.4,8.28,1.2,-80.0,192056.0,47.6,30.68173
228.3,8.28,1.2,-68.0,192092.0,43.6,33.00908
219.7,8.288,1.2,-80.0,193676.0,41.6,31.07856
223.9,8.288,1.2,-94.0,193672.0,43.6,30.59593
1.5133,7.1251,189.1575,-78.2447,194055.2151,43.81,31.7269
227.2,8.28,1.2,-76.0,193672.0,41.6,31.35741
221.7,8.288,1.2,-74.0,193676.0,41.6,30.94986
222.2,8.104,-230.0,-79.0,194056.0,43.6,31.97947
219.4,8.28,1.2,-74.0,193676.0,41.6,30.85333
3.201,7.2831,192.495,-77.5249,194056.1419,43.5852,31.6979
225.1,8.288,1.2,-81.0,193672.0,42.6,31.18581
0.0299,7.392,191.9158,-77.6719,194056.7907,43.7573,31.6672
1.6511,7.6074,193.3448,-78.1106,194056.125,43.6762,31.5918
3.6137,7.74,192.4692,-77.4525,194056.9446,43.6663,31.5531
217.1,8.288,1.2,-77.0,193676.0,41.6,30.70318
221.7,8.288,1.2,-63.0,193672.0,43.6,32.51572
3.616,7.0336,192.1071,-78.0393,194056.2976,43.7567,31.5429
2.613,7.4205,189.2954,-77.5388,194057.1464,43.7434,31.6698
2.8265,7.642,195.2906,-77.5486,194055.7357,43.7035,31.7743
2.2854,7.1974,191.4483,-78.2036,194056.6086,43.6932,31.7217
216.2,8.136,-187.2,-78.0,194056.0,44.6,32.77312
0.9875,7.7088,190.0645,-78.8512,194056.726,43.6096,31.7522
0.8962,7.5419,188.8789,-77.9767,194057.0105,43.666,31.5859
2.7301,7.774,190.8244,-77.2062,194055.0422,43.5394,31.6374
3.7118,7.5546,190.3917,-77.4312,194055.9694,43.761,31.7695
222.8,8.288,1.2,-81.0,193676.0,41.6,31.03566
4.6823,7.414,192.7129,-78.1091,194056.4831,43.6815,31.531
223.7,8.288,1.2,-75.0,193672.0,43.6,31.95802
220.4,8.288,1.2,-83.0,193672.0,41.6,30.81043
225.0,8.288,1.2,-68.0,193672.0,43.6,32.17252
3.8851,7.3764,192.7986,-77.7499,194055.9753,43.5269,31.6539
221.2,8.28,1.2,-79.0,193676.0,42.6,31.11073
3.2883,7.6081,190.393,-78.1838,194056.3848,43.6078,31.4779
225.8,8.28,1.2,-67.0,193672.0,42.6,32.22615
2.4312,7.5456,192.8124,-77.0681,194055.6285,43.445,31.7633
1.8371,7.7306,188.1751,-77.8578,194056.58,43.5746,31.7957
230.2,8.288,1.2,-75.0,193672.0,43.6,32.00092
4.0283,7.877,190.4274,-78.1595,194057.2487,43.8201,31.7105
223.8,8.288,1.2,-76.0,193672.0,42.6,31.16436
1.9219,7.6698,189.4254,-78.1758,194057.0724,43.5832,31.7373
1.8741,7.3516,194.5564,-76.8925,194055.773,43.6633,31.6985
1.8178,7.6022,191.5676,-78.5922,194055.5128,43.7111,31.8244
218.1,8.104,-232.8,-83.0,194008.0,45.6,31.90439
229.4,8.152,-98.4,-69.0,193676.0,44.6,32.96618
214.0,8.288,1.2,-81.0,193676.0,44.6,30.68173
1.9532,7.9995,192.1074,-78.5346,194056.7097,43.6034,31.7536
4.0485,7.4765,190.3274,-76.9095,194056.6572,43.5447,31.6799
225.6,8.288,1.2,-80.0,193672.0,41.6,30.94986
223.5,8.288,1.2,-79.0,193676.0,41.6,30.97131
1.7067,7.2094,188.3096,-77.9587,194055.5665,43.547,31.721
3.8518,7.802,190.6568,-77.7385,194054.7262,43.7535,31.7691
2.939,7.4455,187.6339,-77.6422,194055.621,43.8371,31.7276
0.7196,7.7999,191.982,-78.4963,194054.6665,43.7463,31.7832
224.4,8.136,-102.4,-71.0,193676.0,43.6,32.94473
226.2,8.288,1.2,-71.0,193672.0,43.6,32.11889
0.1506,7.0436,191.3798,-77.9385,194057.6193,43.5672,31.8407
3.6408,7.0964,189.2199,-78.2257,194054.5233,43.4452,31.8109
219.6,8.12,-155.2,-63.0,191528.0,45.6,32.8053
220.2,8.288,1.2,-86.0,193672.0,42.6,30.85333
227.8,8.288,1.2,-80.0,193676.0,43.6,31.92584
222.6,8.288,1.2,-83.0,193624.0,42.6,31.64699
1.6483,7.1145,188.8091,-77.8247,194056.3338,43.7324,31.6249
1.6714,7.4167,190.3742,-77.9706,194055.6084,43.6037,31.7067
3.6535,7.0876,191.31,-77.0757,194054.8379,43.7928,31.4265
224.1,8.288,1.2,-77.0,193672.0,41.6,30.83188
3.1833,7.9825,186.7745,-78.3452,194055.6193,43.8499,31.7269
4.6907,7.7695,191.0973,-78.2228,194057.655,43.6751,31.8337
229.9,8.144,-87.59999,-69.0,191196.0,46.6,33.0627
224.0,8.288,1.2,-68.0,193676.0,43.6,33.09488
219.2,8.296,1.2,-83.0,192100.0,42.6,30.85333
0.0719,7.7382,188.4866,-78.0116,194054.9162,43.5178,31.7523
3.0679,7.0281,189.3469,-78.6403,194056.1533,43.4216,31.5979
3.9195,7.8178,191.1193,-79.2227,194056.5426,43.7993,31.7441
224.9,8.288,1.2,-77.0,193672.0,42.6,31.47539
3.9243,7.9902,190.347,-76.8887,194055.2316,43.6617,31.9203
228.1,8.288,1.2,-74.0,193672.0,43.6,32.23687
227.7,8.288,1.2,-74.0,193672.0,43.6,32.2476
1.07,7.611,190.4558,-78.7173,194056.8862,43.6519,31.6665
4.406,7.9141,189.5362,-78.556,194056.1358,43.7143,31.5472
225.9,8.288,1.2,-79.0,193676.0,41.6,30.85333
2.1397,7.6394,187.2459,-78.3512,194056.9106,43.6937,31.6176
226.3,8.288,1.2,-76.0,193676.0,42.6,31.81859
0.1646,7.486,190.6586,-77.3966,194055.1484,43.4736,31.4857
226.3,8.288,1.2,-76.0,193672.0,41.6,30.79971
1.5042,7.4017,189.8236,-78.2669,194054.983,43.6521,31.8083
4.2301,7.3018,188.9856,-78.5516,194056.9243,43.4446,31.6592
4.2266,7.6384,192.4803,-77.354,194057.0658,43.5357,31.7345
0.2521,7.783,192.8662,-77.6207,194056.6799,43.6299,31.4967
223.6,8.28,1.2,-82.0,193672.0,42.6,31.48611
3.6282,7.7199,187.4486,-78.7494,194057.6361,43.431,31.5115
217.4,8.128,-230.0,-76.0,194056.0,43.6,32.39775
221.0,8.288,1.2,-64.0,193672.0,43.6,32.4192
224.8,8.288,1.2,-75.0,193676.0,42.6,31.73279
223.4,8.288,1.2,-78.0,193672.0,42.6,31.10001
225.2,8.296,1.2,-67.0,192100.0,43.6,32.12962
225.8,8.288,1.2,-66.0,193672.0,43.6,32.16179
4.6379,7.2073,188.0924,-78.1937,194055.0776,43.5329,31.8662
4.6057,7.4169,187.4861,-78.124,194058.4848,43.7624,31.587
1.0673,7.0457,189.819,-77.8999,194055.9592,43.5997,31.8106
4.9505,7.402,188.2626,-77.6033,194054.6328,43.6466,31.756
224.2,8.288,1.2,-74.0,193672.0,41.6,30.84261
216.5,8.288,1.2,-76.0,193672.0,41.6,30.75681
222.5,8.128,-118.8,-73.0,193676.0,43.6,32.85892
219.7,8.128,-171.2,-66.0,192480.0,43.6,32.7624
222.6,8.288,1.2,-65.0,193624.0,43.6,32.79457
222.3,8.288,1.2,-76.0,193672.0,41.6,30.88551
227.5,8.28,1.2,-84.0,193632.0,46.6,30.56376
3.8472,7.9666,188.4993,-78.604,194054.9562,43.6339,31.7528
224.5,8.288,1.2,-78.0,193672.0,42.6,31.44321
2.9768,7.0973,191.9524,-79.0213,194056.0191,43.7542,31.6196
3.3195,7.9383,186.5332,-78.013,194056.5009,43.5938,31.6749
4.6643,7.4584,190.9851,-77.9548,194055.6022,43.5576,31.7657
0.7634,7.1135,190.2882,-78.2987,194056.1996,43.3663,31.6826
3.2391,7.6468,191.8239,-78.3482,194056.1763,43.5833,31.6748
3.1481,7.3812,193.1333,-77.7244,194056.7333,43.6023,31.81
3.5783,7.6234,190.8879,-78.987,194058.0231,43.7233,31.6588
223.1,8.144,-111.6,-82.0,193684.0,44.6,32.91255
229.1,8.28,1.2,-77.0,193676.0,41.6,30.92841
3.403,7.3187,192.0843,-77.995,194056.534,43.7332,31.8227
1.0304,7.8983,188.9939,-77.6073,194055.6799,43.5988,31.7173
217.5,8.288,1.2,-74.0,193676.0,41.6,30.85333
222.2,8.288,1.2,-86.0,193676.0,42.6,30.66028
220.9,8.296,1.2,-65.0,193676.0,43.6,32.90182
1.9241,7.7277,193.103,-77.7439,194057.3543,43.7014,31.704
3.1047,7.7136,190.1239,-77.5798,194055.2539,43.7437,31.6449
0.5649,7.2264,185.5352,-77.7118,194056.5498,43.5926,31.5768
220.3,8.288,1.2,-77.0,193672.0,41.6,30.84261
2.0413,7.4327,187.0193,-77.0463,194056.1651,43.7444,31.8801
4.1232,7.6114,186.7251,-77.3053,194055.6925,43.6211,31.6352
0.6818,7.9245,190.7788,-77.3297,194055.9769,43.4548,31.51
2.2719,7.8943,191.58,-78.4536,194054.8323,43.626,31.7064
3.2785,7.9001,189.2672,-77.5687,194055.9496,43.5451,31.6761
223.7,8.288,1.2,-65.0,193672.0,43.6,32.73022
4.2941,7.7048,191.5265,-77.9287,194056.347,43.5088,31.7429
221.7,8.288,1.2,-76.0,193672.0,42.6,31.14291
2.4998,7.5842,191.0878,-77.4588,194055.2163,43.4611,31.6601
216.6,8.264,1.2,-78.0,193676.0,46.6,30.66028
2.3503,7.9673,192.7076,-77.7822,194056.3715,43.5308,31.6907
1.4134,7.5956,186.9655,-77.9063,194056.5982,43.6933,31.7613
2.3891,7.2082,189.6589,-78.0518,194055.2182,43.6463,31.5849
2.7141,7.1704,191.2818,-78.7409,194055.0038,43.7011,31.6665
2.4215,7.7083,191.8505,-79.2731,194054.8948,43.8371,31.8301
3.8001,7.3318,190.821,-77.8347,194054.4177,43.2624,31.8544
0.4284,7.2729,190.8814,-78.5998,194056.6159,43.6128,31.5529
1.6131,7.024,191.3556,-78.075,194054.0758,43.4774,31.7068
229.3,8.288,1.2,-77.0,193676.0,42.6,32.04382
227.1,8.288,1.2,-79.0,193672.0,41.6,30.94986
1.6657,7.2193,194.2829,-78.7877,194056.3492,43.7579,31.5192
230.5,8.288,1.2,-65.0,193676.0,43.6,33.0627
4.6068,7.1014,191.6918,-78.0936,194054.6145,43.5814,31.6263
220.0,8.288,1.2,-74.0,193676.0,41.6,30.85333
4.1377,7.4605,193.4827,-78.1088,194055.1828,43.5956,31.6499
227.4,8.288,1.2,-68.0,193676.0,43.6,33.03053
2.1024,7.723,185.9996,-77.7227,194055.1182,43.6642,31.7573
1.2845,7.8631,191.5035,-77.4798,194056.6174,43.5209,31.7041
1.498,7.5925,194.8651,-77.4918,194056.1482,43.4672,31.6484
3.6883,7.1445,189.9828,-78.4821,194057.9525,43.5696,31.667
1.8338,7.6829,184.7106,-78.1691,194057.3868,43.8025,31.5834
1.2267,7.9054,186.975,-77.6758,194057.0996,43.5749,31.648
225.6,8.288,1.2,-78.0,193672.0,43.6,32.2047
2.4226,7.1587,190.6843,-78.4491,194056.1817,43.5545,31.7302
3.6425,7.5641,185.7774,-78.1322,194055.8835,43.6821,31.7381
2.2803,7.8911,192.1464,-78.307,194055.1555,43.698,31.7049
0.2364,7.9112,184.1256,-78.2925,194054.9246,43.5348,31.6554
220.2,8.288,1.2,-76.0,193672.0,42.6,30.82116
225.1,8.288,1.2,-77.0,193676.0,41.6,30.87478
221.3,8.288,1.2,-79.0,193676.0,42.6,31.12146
2.2422,7.1007,186.5516,-78.9651,194056.7373,43.8169,31.6313
0.7204,7.6098,191.6055,-78.0478,194056.3499,43.575,31.5464
224.6,8.288,1.2,-73.0,193672.0,43.6,32.31195
221.8,8.288,1.2,-64.0,193676.0,43.6,32.86965
1.444,7.9728,190.7085,-77.5567,194054.9937,43.6673,31.5472
2.5042,7.2097,192.1569,-78.247,194054.3815,43.5547,31.9125
2.3408,7.5758,188.1512,-77.6105,194054.8975,43.4904,31.6689
2.7674,7.7784,189.6258,-78.7419,194056.2236,43.7763,31.5478
4.3586,7.5062,185.9103,-77.7794,194056.3134,43.5846,31.7193
2.0267,7.3141,191.7421,-78.9161,194055.8767,43.5265,31.4585
228.0,8.144,-98.8,-69.0,193676.0,44.6,33.09488
222.3,8.288,1.2,-80.0,193676.0,42.6,30.94986
2.0509,7.6269,191.046,-78.2175,194055.7334,43.5104,31.6647
223.9,8.288,1.2,-75.0,193672.0,42.6,32.01164
2.6824,7.1617,189.1801,-78.9647,194054.902,43.4879,31.7485
213.2,8.288,1.2,-82.0,193676.0,45.6,30.67101
229.1,8.152,-99.2,-70.0,193676.0,43.6,32.94473
3.0123,7.1213,185.1999,-77.692,194056.152,43.7218,31.7169
223.1,8.288,1.2,-79.0,193672.0,42.6,31.11073
218.8,8.288,1.2,-79.0,193672.0,42.6,31.01421
2.9904,7.4574,187.3906,-78.2517,194054.6134,43.6637,31.8925
223.8,8.288,1.2,-72.0,193676.0,41.6,30.92841
2.4957,7.7058,189.1904,-77.3987,194057.2558,43.8208,31.6866
3.852,7.0189,191.5806,-78.316,194056.5929,43.4876,31.6011
225.4,8.288,1.2,-87.0,193676.0,42.6,31.36814
2.7461,7.8983,189.1767,-78.8779,194056.1236,43.8369,31.7636
218.4,8.28,1.2,-86.0,193672.0,41.6,30.84261
217.1,8.288,1.2,-78.0,193672.0,44.6,30.67101
2.304,7.7716,190.7533,-78.1554,194056.0025,43.7734,31.8226
219.9,8.288,1.2,-71.0,193672.0,42.6,31.03566
2.5822,7.6489,191.0378,-78.0287,194055.571,43.5967,31.7514
1.4831,7.0981,190.7363,-77.5468,194058.0059,43.8843,31.7964
4.8484,7.7873,189.279,-78.0178,194055.5794,43.6866,31.8937
221.7,8.112,-149.2,-63.0,194056.0,43.6,32.8053
3.2835,7.4272,189.0008,-78.1416,194056.6032,43.6216,31.8549
1.2666,7.0458,189.4521,-79.2672,194055.3765,43.649,31.6508
1.6098,7.2321,190.1981,-78.9854,194056.8659,43.4138,31.6601
221.9,8.288,1.2,-64.0,193672.0,43.6,32.55862
222.4,8.288,1.2,-83.0,193676.0,42.6,31.79714
1.9436,7.2476,189.0619,-78.182,194055.4421,43.5452,31.7677
221.2,8.288,1.2,-73.0,193676.0,41.6,30.93913
225.3,8.288,1.2,-65.0,193672.0,43.6,32.44065
4.1887,7.4856,188.7395,-78.3467,194054.5864,43.5896,31.7228
1.7081,7.2343,189.8095,-78.8417,194056.0381,43.7818,31.5623
218.1,8.288,1.2,-74.0,193676.0,41.6,30.83188
4.6251,7.1868,189.7584,-77.5786,194055.7265,43.674,31.6927
3.8649,7.385,186.1502,-78.1948,194055.5762,43.6753,31.7874
226.3,8.288,1.2,-79.0,193672.0,42.6,31.99019
223.6,8.288,1.2,-79.0,192100.0,42.6,31.12146
219.9,8.288,1.2,-76.0,193672.0,42.6,31.10001
3.5867,7.8559,191.286,-78.2383,194053.9732,43.4664,31.5807
227.7,8.288,1.2,-65.0,193672.0,43.6,32.03309
224.2,8.12,-124.8,-64.0,193684.0,43.6,32.85892
3.9596,7.1032,191.2076,-79.1795,194056.3072,43.701,31.5145
228.3,8.288,1.2,-68.0,193628.0,43.6,32.99835
0.8473,7.2237,191.5666,-77.2408,194054.3971,43.7228,31.7562
4.5855,7.3272,190.69,-77.4993,194056.0456,43.8395,31.7132
2.5013,7.0159,188.2533,-78.196,194057.7989,43.719,31.5352
1.2792,7.9482,190.3652,-79.3057,194056.1602,43.6629,31.633
224.8,8.288,1.2,-84.0,193672.0,41.6,31.12146
1.2344,7.8363,182.7394,-78.4333,194056.0105,43.7787,31.5635
220.8,8.288,1.2,-63.0,193676.0,43.6,32.86965
4.2784,7.1686,188.7789,-77.2864,194056.2245,43.9106,31.6095
224.4,8.288,1.2,-77.0,193672.0,42.6,31.15364
4.6027,7.8891,190.4461,-78.5557,194055.8655,43.7376,31.6802
226.0,8.288,1.2,-78.0,193676.0,42.6,30.77826
228.8,8.288,1.2,-82.0,193676.0,43.6,31.90439
2.2643,7.9292,189.311,-78.3967,194056.7573,43.5422,31.6974
224.8,8.136,-115.2,-76.0,193676.0,43.6,32.88037
2.9502,7.1057,186.9492,-77.6413,194056.2282,43.4637,31.6122
229.0,8.152,-97.2,-68.0,193676.0,44.6,33.00908
228.0,8.288,1.2,-70.0,193676.0,42.6,32.09744
224.9,8.288,1.2,-82.0,193672.0,42.6,31.35741
226.8,8.288,1.2,-69.0,193672.0,43.6,32.36557
3.692,7.4931,192.3978,-78.3125,194055.4292,43.5855,31.5614
229.8,8.152,-96.8,-69.0,193676.0,44.6,33.04125
1.4082,7.5572,189.1497,-77.6717,194056.5805,43.6575,31.6608
0.1994,7.2332,190.1706,-78.0661,194057.2171,43.4878,31.7341
229.5,8.288,1.2,-65.0,193676.0,43.6,33.05198
224.3,8.288,1.2,-79.0,193672.0,42.6,31.42176
1.9709,7.3619,195.4947,-78.1235,194056.6634,43.6271,31.7509
226.3,8.296,1.2,-83.0,192100.0,42.6,31.30379
3.5484,7.5499,190.2224,-78.0283,194055.5066,43.4022,31.9809
3.976,7.4108,192.2019,-78.1191,194056.1399,43.6927,31.527
225.7,8.296,1.2,-65.0,193676.0,43.6,32.95545
1.7801,7.5231,191.2234,-79.1675,194055.7437,43.6113,31.7685
0.9766,7.5217,188.5674,-78.4038,194056.279,43.6107,31.7351
221.8,8.288,1.2,-82.0,193672.0,42.6,31.08928
223.8,8.288,1.2,-77.0,193672.0,41.6,30.83188
227.8,8.296,1.2,-76.0,192104.0,41.6,30.78898
4.3623,7.666,188.9758,-77.972,194056.9192,43.4888,31.6969
4.2893,7.7442,190.7587,-78.1797,194056.0175,43.6759,31.8007
215.0,8.28,1.2,-70.0,193676.0,41.6,30.66028
229.2,8.288,1.2,-65.0,193676.0,43.6,33.08415
220.7,8.288,1.2,-77.0,193672.0,44.6,30.68173
1.4214,7.2618,189.797,-77.8066,194057.4401,43.6032,31.7184
229.7,8.152,-95.2,-69.0,193676.0,44.6,33.0627
2.643,7.7205,189.5153,-78.1315,194055.6887,43.617,31.6632
2.6692,7.9631,186.9865,-78.7153,194057.3157,43.5678,31.7267
2.4709,7.0731,192.2418,-78.2059,194056.1723,43.6427,31.7578
222.1,8.288,1.2,-77.0,193676.0,41.6,30.90696
223.6,8.288,1.2,-80.0,193672.0,41.6,30.85333
226.6,8.288,1.2,-75.0,193676.0,42.6,31.63626
4.6765,7.5014,189.9647,-78.2001,194056.3253,43.5203,31.6489
225.4,8.288,1.2,-71.0,193672.0,43.6,32.18324
226.1,8.288,1.2,-74.0,193676.0,42.6,31.70061
226.1,8.288,1.2,-77.0,193672.0,41.6,30.78898
4.5047,7.5232,190.305,-77.5463,194055.8011,43.4802,31.7368
2.1352,7.6818,188.927,-78.8086,194054.9299,43.5481,31.602
0.9734,7.2514,192.6511,-78.1875,194054.9435,43.7011,31.7745
3.7094,7.1811,189.3143,-78.6498,194056.1556,43.7479,31.5254
3.2349,7.14,186.7991,-77.5262,194056.0104,43.8114,31.5868
4.7714,7.8757,191.6022,-78.064,194056.5113,43.5962,31.613
222.5,8.288,1.2,-84.0,193676.0,42.6,31.36814
224.3,8.288,1.2,-76.0,193672.0,42.6,31.45394
4.6688,7.4769,190.9703,-77.9116,194055.7634,43.5865,31.6538
4.9404,7.7115,186.428,-79.4369,194056.4482,43.6658,31.7596
219.7,8.112,-229.2,-73.0,194056.0,43.6,32.07599
2.3377,7.3763,191.6332,-78.3111,194055.739,43.5093,31.7679
2.8859,7.2601,192.1587,-78.9139,194055.9359,43.5715,31.5771
4.5328,7.5292,191.6804,-78.4477,194055.6595,43.7242,31.7971
1.0196,7.2647,189.4712,-77.8082,194055.4495,43.666,31.867
219.5,8.288,1.2,-79.0,193676.0,41.6,31.06783
218.5,8.12,-136.0,-66.0,193684.0,44.6,32.81602
1.667,7.3898,189.6022,-77.794,194056.2099,43.6274,31.5985
0.8522,7.4062,189.2197,-77.6084,194055.144,43.5494,31.6363
3.8643,7.0094,188.6165,-78.132,194056.9486,43.6387,31.4395
223.0,8.144,-102.8,-72.0,193676.0,43.6,32.9769
3.4,7.7272,190.4554,-77.9601,194057.233,43.4954,31.7735
1.5101,7.7982,187.6056,-78.6068,194055.1254,43.652,31.4347
226.9,8.288,1.2,-78.0,193672.0,42.6,31.38959
3.0754,7.6625,189.7177,-77.4734,194055.0657,43.4464,31.5449
216.2,8.128,-231.2,-78.0,194056.0,43.6,32.505
1.5586,7.338,187.8923,-78.3503,194055.2665,43.4902,31.516
1.9313,7.0087,188.8836,-78.6733,194055.1655,43.5812,31.6641
3.1559,7.4526,190.5498,-78.5464,194055.52,43.6898,31.7671
3.816,7.9329,191.2873,-77.3088,194056.1349,43.4886,31.6594
223.4,8.288,1.2,-70.0,193676.0,43.6,32.79457
228.8,8.144,-103.6,-66.0,193628.0,43.6,33.13778
1.2604,7.4036,187.5247,-78.4482,194056.278,43.5983,31.7571
1.9486,7.2428,185.4585,-77.792,194057.6986,43.5509,31.7869
223.8,8.288,1.2,-78.0,193672.0,41.6,30.83188
1.2023,7.7662,191.9846,-77.9613,194055.1982,43.5174,31.5832
4.6806,7.8563,188.6125,-78.8739,194055.9206,43.5345,31.8117
2.887,7.8525,188.2768,-77.7909,194055.4289,43.6641,32.0989
0.7818,7.6537,191.8367,-77.8829,194056.2117,43.5519,31.7051
223.3,8.288,1.2,-79.0,193672.0,43.6,32.23687
227.7,8.288,1.2,-74.0,193672.0,43.6,32.25832
2.1332,7.7318,192.1152,-78.1023,194054.9961,43.5784,31.8729
224.8,8.288,1.2,-73.0,193672.0,43.6,32.17252
224.6,8.288,1.2,-80.0,193676.0,41.6,30.93913
225.2,8.288,1.2,-81.0,193672.0,41.6,31.20726
2.0088,7.7068,190.4465,-77.4353,194057.7425,43.7278,31.6495
4.8016,7.4648,190.7291,-78.8676,194056.4815,43.5566,31.5898
0.8997,7.435,193.0593,-78.4863,194054.977,43.6053,31.6858
225.2,8.288,1.2,-74.0,193672.0,42.6,32.15107
225.1,8.288,1.2,-75.0,193672.0,43.6,32.34412
2.7493,7.2742,188.1632,-77.6539,194055.3814,43.5773,31.7558
